node,category,occupation
21599,D,celebrity
21600,I,celebrity
21601,I,politician
21602,P,scientist
21603,P,politician
21604,P,celebrity
21605,P,politician
21606,P,celebrity
21607,P,celebrity
21608,P,celebrity
21609,D,politician
21610,D,politician
21611,P,scientist
21612,P,politician
21613,P,politician
21614,I,celebrity
21615,P,celebrity
21616,D,celebrity
21617,D,celebrity
21618,I,celebrity
21619,D,celebrity
21620,D,celebrity
21621,P,scientist
21622,I,scientist
21623,I,politician
21624,P,celebrity
21625,D,scientist
21626,D,celebrity
21627,I,politician
21628,I,politician
21629,I,celebrity
21630,D,politician
21631,D,celebrity
21632,P,scientist
21633,D,politician
21634,P,celebrity
21635,I,scientist
21636,D,celebrity
21637,D,politician
21638,D,celebrity
21639,D,scientist
21640,P,politician
21641,P,politician
21642,I,politician
21643,P,politician
21644,P,scientist
21645,P,politician
21646,P,celebrity
21647,P,politician
21648,P,politician
21649,P,scientist
21650,I,celebrity
21651,I,politician
21652,D,politician
21653,P,politician
21654,I,politician
21655,I,scientist
21656,P,scientist
21657,D,celebrity
21658,D,politician
21659,D,celebrity
21660,D,politician
21661,P,scientist
21662,D,scientist
21663,I,celebrity
21664,D,scientist
21665,D,scientist
21666,D,celebrity
21667,P,celebrity
21668,P,scientist
21669,P,celebrity
21670,D,scientist
21671,I,celebrity
21672,P,celebrity
21673,P,celebrity
21674,I,politician
21675,P,celebrity
21676,P,celebrity
21677,I,scientist
21678,I,celebrity
21679,D,celebrity
21680,I,politician
21681,I,scientist
21682,I,scientist
21683,D,scientist
21684,P,celebrity
21685,P,celebrity
21686,I,celebrity
21687,P,celebrity
21688,D,scientist
21689,D,politician
21690,P,politician
21691,I,celebrity
21692,I,scientist
21693,I,celebrity
21694,P,politician
21695,D,celebrity
21696,P,celebrity
21697,I,scientist
21698,D,politician
21699,I,politician
21700,I,scientist
21701,D,scientist
21702,I,celebrity
21703,P,celebrity
21704,P,politician
21705,D,scientist
21706,P,celebrity
21707,P,celebrity
21708,P,politician
21709,D,celebrity
21710,P,politician
21711,P,scientist
21712,D,scientist
21713,P,politician
21714,I,politician
21715,P,celebrity
21716,I,celebrity
21717,P,celebrity
21718,P,politician
21719,D,scientist
21720,P,scientist
21721,P,celebrity
21722,P,celebrity
21723,P,politician
21724,P,celebrity
21725,D,scientist
21726,I,celebrity
21727,P,celebrity
21728,P,politician
21729,I,scientist
21730,D,politician
21731,I,politician
21732,P,celebrity
21733,I,politician
21734,D,scientist
21735,I,scientist
21736,I,scientist
21737,D,scientist
21738,P,celebrity
21739,I,politician
21740,D,politician
21741,I,scientist
21742,P,celebrity
21743,D,celebrity
21744,I,politician
21745,I,scientist
21746,D,celebrity
21747,I,celebrity
21748,D,politician
21749,P,celebrity
21750,P,celebrity
21751,I,celebrity
21752,P,celebrity
21753,P,scientist
21754,I,scientist
21755,P,scientist
21756,P,scientist
21757,D,scientist
21758,P,politician
21759,D,celebrity
21760,I,scientist
21761,D,politician
21762,D,scientist
21763,I,celebrity
21764,D,politician
21765,P,politician
21766,P,scientist
21767,D,scientist
21768,I,scientist
21769,D,politician
21770,I,celebrity
21771,D,celebrity
21772,I,politician
21773,I,scientist
21774,P,scientist
21775,I,politician
21776,I,scientist
21777,D,scientist
21778,D,celebrity
21779,I,scientist
21780,I,politician
21781,I,celebrity
21782,D,politician
21783,I,scientist
21784,D,scientist
21785,D,scientist
21786,D,celebrity
21787,P,celebrity
21788,P,politician
21789,I,scientist
21790,P,celebrity
21791,D,politician
21792,I,celebrity
21793,D,celebrity
21794,I,politician
21795,P,celebrity
21796,I,politician
21797,I,celebrity
21798,D,politician
21799,P,scientist
21800,D,politician
21801,P,politician
21802,D,scientist
21803,P,scientist
21804,P,scientist
21805,P,celebrity
21806,I,politician
21807,P,celebrity
21808,D,scientist
21809,I,scientist
21810,D,celebrity
21811,P,scientist
21812,I,scientist
21813,I,politician
21814,I,celebrity
21815,P,celebrity
21816,P,celebrity
21817,P,politician
21818,P,celebrity
21819,I,scientist
21820,D,politician
21821,I,scientist
21822,D,celebrity
21823,P,scientist
21824,I,scientist
21825,I,celebrity
21826,I,scientist
21827,D,scientist
21828,I,politician
21829,D,politician
21830,I,scientist
21831,D,celebrity
21832,P,politician
21833,I,celebrity
21834,P,celebrity
21835,I,celebrity
21836,I,politician
21837,D,celebrity
21838,I,politician
21839,I,scientist
21840,D,scientist
21841,I,celebrity
21842,I,celebrity
21843,I,celebrity
21844,I,scientist
21845,D,scientist
21846,I,politician
21847,D,scientist
21848,P,celebrity
21849,D,scientist
21850,D,celebrity
21851,P,politician
21852,P,politician
21853,I,scientist
21854,P,politician
21855,I,celebrity
21856,P,scientist
21857,I,scientist
21858,I,scientist
21859,I,scientist
21860,D,scientist
21861,D,scientist
21862,I,scientist
21863,I,politician
21864,P,politician
21865,I,celebrity
21866,I,scientist
21867,I,celebrity
21868,I,scientist
21869,I,scientist
21870,D,celebrity
21871,D,celebrity
21872,D,celebrity
21873,I,celebrity
21874,P,scientist
21875,I,politician
21876,P,celebrity
21877,P,celebrity
21878,P,scientist
21879,P,celebrity
21880,P,scientist
21881,P,politician
21882,I,politician
21883,D,scientist
21884,D,politician
21885,P,politician
21886,P,politician
21887,P,scientist
21888,D,scientist
21889,D,celebrity
21890,D,politician
21891,I,politician
21892,D,scientist
21893,D,scientist
21894,P,celebrity
21895,I,scientist
21896,P,scientist
21897,I,celebrity
21898,D,politician
21899,D,politician
21900,P,celebrity
21901,P,politician
21902,P,politician
21903,D,celebrity
21904,I,scientist
21905,P,politician
21906,I,celebrity
21907,D,scientist
21908,I,celebrity
21909,D,scientist
21910,P,celebrity
21911,I,celebrity
21912,D,politician
21913,P,scientist
21914,P,politician
21915,P,scientist
21916,I,scientist
21917,P,politician
21918,D,politician
21919,P,politician
21920,I,scientist
21921,P,celebrity
21922,P,celebrity
21923,I,scientist
21924,I,celebrity
21925,P,scientist
21926,P,scientist
21927,D,scientist
21928,D,politician
21929,P,politician
21930,D,scientist
21931,P,celebrity
21932,I,scientist
21933,P,politician
21934,P,politician
21935,I,politician
21936,P,scientist
21937,I,politician
21938,D,politician
21939,P,celebrity
21940,I,celebrity
21941,P,celebrity
21942,D,celebrity
21943,P,scientist
21944,I,celebrity
21945,I,politician
21946,D,scientist
21947,P,celebrity
21948,P,celebrity
21949,P,scientist
21950,D,celebrity
21951,D,scientist
21952,P,politician
21953,D,celebrity
21954,D,scientist
21955,D,scientist
21956,P,scientist
21957,D,celebrity
21958,I,celebrity
21959,D,celebrity
21960,I,scientist
21961,I,politician
21962,I,politician
21963,I,celebrity
21964,D,politician
21965,P,celebrity
21966,I,celebrity
21967,D,politician
21968,P,scientist
21969,I,politician
21970,I,scientist
21971,P,scientist
21972,D,scientist
21973,D,scientist
21974,D,politician
21975,I,celebrity
21976,I,scientist
21977,P,scientist
21978,I,politician
21979,P,politician
21980,P,celebrity
21981,P,politician
21982,D,celebrity
21983,I,politician
21984,P,celebrity
21985,P,scientist
21986,I,celebrity
21987,D,celebrity
21988,P,scientist
21989,P,celebrity
21990,D,celebrity
21991,P,politician
21992,I,scientist
21993,D,politician
21994,D,politician
21995,D,scientist
21996,D,politician
21997,P,celebrity
21998,D,scientist
21999,P,celebrity
22000,P,celebrity
22001,I,politician
22002,P,scientist
22003,P,celebrity
22004,D,celebrity
22005,P,politician
22006,D,celebrity
22007,P,scientist
22008,I,scientist
22009,I,scientist
22010,P,scientist
22011,P,celebrity
22012,P,celebrity
22013,D,politician
22014,D,celebrity
22015,P,celebrity
22016,D,celebrity
22017,D,politician
22018,P,politician
22019,I,politician
22020,I,politician
22021,P,politician
22022,I,politician
22023,P,politician
22024,I,politician
22025,I,celebrity
22026,I,scientist
22027,P,celebrity
22028,D,celebrity
22029,P,celebrity
22030,D,celebrity
22031,I,celebrity
22032,P,scientist
22033,I,scientist
22034,D,politician
22035,I,celebrity
22036,D,politician
22037,P,politician
22038,P,politician
22039,P,celebrity
22040,D,politician
22041,P,scientist
22042,D,celebrity
22043,I,scientist
22044,P,celebrity
22045,D,politician
22046,D,politician
22047,I,celebrity
22048,I,celebrity
22049,P,politician
22050,P,politician
22051,P,scientist
22052,D,celebrity
22053,D,scientist
22054,I,celebrity
22055,I,celebrity
22056,P,scientist
22057,D,scientist
22058,P,scientist
22059,D,celebrity
22060,D,celebrity
22061,P,politician
22062,D,celebrity
22063,I,politician
22064,D,politician
22065,D,politician
22066,D,celebrity
22067,P,scientist
22068,P,celebrity
22069,I,celebrity
22070,P,celebrity
22071,I,scientist
22072,P,politician
22073,D,scientist
22074,P,scientist
22075,I,politician
22076,D,celebrity
22077,I,politician
22078,D,scientist
22079,P,politician
22080,P,scientist
22081,D,politician
22082,P,politician
22083,I,politician
22084,D,celebrity
22085,D,celebrity
22086,D,celebrity
22087,I,politician
22088,I,politician
22089,D,scientist
22090,P,scientist
22091,P,politician
22092,P,politician
22093,D,scientist
22094,D,celebrity
22095,D,scientist
22096,D,politician
22097,D,scientist
22098,P,celebrity
22099,P,scientist
22100,I,celebrity
22101,P,politician
22102,P,scientist
22103,P,scientist
22104,D,scientist
22105,P,scientist
22106,I,politician
22107,P,celebrity
22108,I,scientist
22109,I,scientist
22110,I,politician
22111,D,celebrity
22112,P,scientist
22113,P,celebrity
22114,D,celebrity
22115,P,celebrity
22116,P,politician
22117,I,politician
22118,P,celebrity
22119,I,celebrity
22120,D,celebrity
22121,D,celebrity
22122,I,scientist
22123,D,politician
22124,I,scientist
22125,P,politician
22126,I,scientist
22127,D,scientist
22128,I,politician
22129,D,scientist
22130,I,politician
22131,D,celebrity
22132,D,politician
22133,I,scientist
22134,P,celebrity
22135,D,celebrity
22136,P,celebrity
22137,D,politician
22138,D,celebrity
22139,D,scientist
22140,I,scientist
22141,D,politician
22142,P,celebrity
22143,D,scientist
22144,D,politician
22145,P,scientist
22146,P,celebrity
22147,D,scientist
22148,I,celebrity
22149,P,scientist
22150,D,celebrity
22151,I,politician
22152,P,celebrity
22153,D,scientist
22154,D,celebrity
22155,P,celebrity
22156,I,politician
22157,P,scientist
22158,D,scientist
22159,I,scientist
22160,D,scientist
22161,P,politician
22162,I,scientist
22163,D,politician
22164,I,politician
22165,I,politician
22166,P,scientist
22167,I,scientist
22168,I,politician
22169,P,scientist
22170,I,celebrity
22171,D,scientist
22172,P,celebrity
22173,I,celebrity
22174,I,politician
22175,P,celebrity
22176,P,politician
22177,D,celebrity
22178,I,celebrity
22179,I,celebrity
22180,D,celebrity
22181,P,scientist
22182,D,politician
22183,P,celebrity
22184,I,scientist
22185,D,politician
22186,D,celebrity
22187,P,celebrity
22188,D,celebrity
22189,D,scientist
22190,P,politician
22191,P,scientist
22192,P,scientist
22193,I,politician
22194,D,scientist
22195,D,celebrity
22196,D,politician
22197,D,scientist
22198,D,celebrity
22199,I,celebrity
22200,D,celebrity
22201,I,politician
22202,I,celebrity
22203,P,celebrity
22204,P,politician
22205,D,scientist
22206,D,scientist
22207,D,politician
22208,P,politician
22209,D,scientist
22210,P,scientist
22211,I,scientist
22212,P,celebrity
22213,D,politician
22214,D,scientist
22215,P,celebrity
22216,D,scientist
22217,D,scientist
22218,P,politician
22219,P,celebrity
22220,I,scientist
22221,P,celebrity
22222,P,celebrity
22223,D,scientist
22224,D,scientist
22225,P,scientist
22226,P,scientist
22227,I,politician
22228,I,scientist
22229,I,scientist
22230,P,scientist
22231,D,celebrity
22232,I,scientist
22233,I,scientist
22234,I,politician
22235,D,scientist
22236,D,scientist
22237,P,politician
22238,I,scientist
22239,D,celebrity
22240,I,politician
22241,I,politician
22242,D,politician
22243,D,scientist
22244,I,politician
22245,P,scientist
22246,D,scientist
22247,D,scientist
22248,D,celebrity
22249,P,scientist
22250,I,politician
22251,I,celebrity
22252,I,scientist
22253,P,politician
22254,D,celebrity
22255,I,scientist
22256,D,scientist
22257,I,scientist
22258,I,celebrity
22259,P,scientist
22260,D,scientist
22261,D,celebrity
22262,P,politician
22263,P,scientist
22264,P,scientist
22265,D,scientist
22266,D,politician
22267,I,celebrity
22268,D,politician
22269,P,politician
22270,D,celebrity
22271,D,celebrity
22272,D,scientist
22273,D,scientist
22274,P,celebrity
22275,D,politician
22276,I,celebrity
22277,D,scientist
22278,D,scientist
22279,D,celebrity
22280,I,politician
22281,P,scientist
22282,I,politician
22283,D,politician
22284,D,celebrity
22285,D,politician
22286,I,politician
22287,I,politician
22288,P,celebrity
22289,P,politician
22290,P,politician
22291,D,celebrity
22292,D,scientist
22293,P,politician
22294,I,celebrity
22295,P,scientist
22296,D,politician
22297,P,politician
22298,D,celebrity
22299,P,celebrity
22300,I,politician
22301,P,politician
22302,D,celebrity
22303,P,celebrity
22304,D,celebrity
22305,D,scientist
22306,I,celebrity
22307,I,celebrity
22308,P,celebrity
22309,I,politician
22310,I,scientist
22311,P,politician
22312,P,celebrity
22313,I,politician
22314,P,celebrity
22315,D,celebrity
22316,P,celebrity
22317,P,scientist
22318,I,celebrity
22319,I,politician
22320,P,scientist
22321,P,scientist
22322,I,scientist
22323,D,celebrity
22324,P,celebrity
22325,D,politician
22326,D,celebrity
22327,I,celebrity
22328,P,celebrity
22329,I,politician
22330,P,celebrity
22331,I,scientist
22332,P,celebrity
22333,I,scientist
22334,I,celebrity
22335,D,celebrity
22336,I,celebrity
22337,I,celebrity
22338,P,scientist
22339,P,celebrity
22340,D,politician
22341,P,scientist
22342,P,politician
22343,I,scientist
22344,I,politician
22345,D,celebrity
22346,D,celebrity
22347,D,celebrity
22348,I,politician
22349,P,politician
22350,D,celebrity
22351,P,scientist
22352,I,politician
22353,D,celebrity
22354,P,politician
22355,P,scientist
22356,D,politician
22357,P,politician
22358,D,politician
22359,I,politician
22360,P,politician
22361,P,scientist
22362,P,celebrity
22363,P,scientist
22364,I,scientist
22365,I,celebrity
22366,D,scientist
22367,D,celebrity
22368,P,politician
22369,D,celebrity
22370,D,politician
22371,P,celebrity
22372,I,politician
22373,P,scientist
22374,D,politician
22375,D,scientist
22376,I,scientist
22377,D,politician
22378,I,celebrity
22379,P,politician
22380,I,scientist
22381,D,celebrity
22382,D,politician
22383,D,celebrity
22384,I,politician
22385,P,celebrity
22386,P,scientist
22387,D,politician
22388,P,politician
22389,P,politician
22390,P,celebrity
22391,I,scientist
22392,D,celebrity
22393,D,politician
22394,D,celebrity
22395,I,politician
22396,P,celebrity
22397,P,politician
22398,D,politician
22399,I,politician
22400,I,scientist
22401,I,scientist
22402,P,celebrity
22403,P,politician
22404,I,politician
22405,I,scientist
22406,I,celebrity
22407,P,scientist
22408,P,politician
22409,I,scientist
22410,I,celebrity
22411,D,politician
22412,D,politician
22413,P,scientist
22414,D,celebrity
22415,P,scientist
22416,P,scientist
22417,D,politician
22418,P,scientist
22419,D,scientist
22420,D,scientist
22421,D,celebrity
22422,P,politician
22423,P,scientist
22424,I,politician
22425,D,scientist
22426,I,politician
22427,P,scientist
22428,D,politician
22429,D,politician
22430,P,politician
22431,D,scientist
22432,I,politician
22433,I,politician
22434,D,politician
22435,D,celebrity
22436,P,politician
22437,D,scientist
22438,P,scientist
22439,P,politician
22440,D,celebrity
22441,P,politician
22442,I,scientist
22443,P,scientist
22444,P,politician
22445,P,scientist
22446,P,scientist
22447,P,scientist
22448,D,scientist
22449,I,celebrity
22450,P,politician
22451,D,scientist
22452,I,celebrity
22453,D,scientist
22454,I,politician
22455,D,celebrity
22456,D,scientist
22457,I,politician
22458,P,politician
22459,I,politician
22460,I,politician
22461,P,celebrity
22462,P,politician
22463,I,scientist
22464,I,celebrity
22465,I,politician
22466,I,politician
22467,P,scientist
22468,D,scientist
22469,P,scientist
22470,P,politician
22471,P,scientist
22472,D,celebrity
22473,D,scientist
22474,I,scientist
22475,I,politician
22476,D,celebrity
22477,I,celebrity
22478,P,scientist
22479,I,celebrity
22480,P,scientist
22481,D,celebrity
22482,D,politician
22483,I,scientist
22484,P,scientist
22485,D,celebrity
22486,I,politician
22487,I,scientist
22488,P,celebrity
22489,I,scientist
22490,P,politician
22491,D,scientist
22492,P,politician
22493,D,celebrity
22494,I,celebrity
22495,P,celebrity
22496,D,politician
22497,P,celebrity
22498,P,politician
22499,I,scientist
22500,P,politician
